"","","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Number of deaths among children under-five","Number of deaths among children under-five","Number of deaths among children under-five"
"Countries, territories and areas","Year"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"France"," 2009","4.29 [4.21-4.37]","4.72 [4.62-4.82]","3.84 [3.75-3.93]","3 364 [3 301-3 432]","1 893 [1 852-1 936]","1 471 [1 437-1 506]"
"France"," 2008","4.37 [4.28-4.46]","4.82 [4.71-4.93]","3.89 [3.8-3.99]","3 401 [3 334-3 473]","1 921 [1 878-1 965]","1 480 [1 446-1 517]"
"France"," 2007","4.44 [4.36-4.53]","4.93 [4.82-5.04]","3.93 [3.84-4.03]","3 446 [3 380-3 513]","1 957 [1 914-2 000]","1 489 [1 453-1 525]"
"France"," 2006","4.52 [4.43-4.61]","5.02 [4.91-5.13]","3.99 [3.9-4.09]","3 485 [3 416-3 552]","1 982 [1 937-2 024]","1 503 [1 467-1 539]"
"France"," 2005","4.62 [4.53-4.72]","5.13 [5.01-5.25]","4.08 [3.98-4.18]","3 523 [3 449-3 594]","2 004 [1 957-2 049]","1 519 [1 482-1 556]"
"France"," 2004","4.76 [4.67-4.86]","5.29 [5.18-5.41]","4.21 [4.11-4.3]","3 613 [3 542-3 683]","2 056 [2 011-2 101]","1 557 [1 521-1 593]"
"France"," 2003","4.93 [4.83-5.03]","5.48 [5.36-5.61]","4.35 [4.25-4.45]","3 723 [3 650-3 797]","2 120 [2 073-2 167]","1 603 [1 566-1 642]"
"France"," 2002","5.1 [5-5.21]","5.68 [5.55-5.81]","4.49 [4.39-4.6]","3 860 [3 784-3 940]","2 200 [2 151-2 250]","1 660 [1 621-1 700]"
"France"," 2001","5.26 [5.15-5.38]","5.86 [5.73-6]","4.63 [4.52-4.75]","3 992 [3 911-4 080]","2 279 [2 227-2 334]","1 713 [1 672-1 757]"
"France"," 2000","5.39 [5.29-5.51]","6.02 [5.89-6.17]","4.73 [4.62-4.85]","4 044 [3 963-4 132]","2 315 [2 263-2 372]","1 729 [1 688-1 773]"
"France"," 1999","5.51 [5.41-5.62]","6.15 [6.02-6.29]","4.84 [4.73-4.95]","4 051 [3 975-4 129]","2 318 [2 269-2 370]","1 733 [1 694-1 773]"
"France"," 1998","5.64 [5.53-5.76]","6.3 [6.16-6.44]","4.95 [4.83-5.07]","4 077 [3 994-4 159]","2 333 [2 281-2 386]","1 744 [1 702-1 786]"
"France"," 1997","5.83 [5.7-5.96]","6.53 [6.37-6.68]","5.1 [4.97-5.23]","4 179 [4 087-4 270]","2 400 [2 342-2 457]","1 779 [1 735-1 826]"
"France"," 1996","6.11 [5.97-6.25]","6.86 [6.68-7.03]","5.33 [5.19-5.47]","4 385 [4 283-4 486]","2 522 [2 458-2 585]","1 863 [1 814-1 913]"
"France"," 1995","6.5 [6.35-6.64]","7.3 [7.12-7.47]","5.65 [5.51-5.8]","4 616 [4 513-4 717]","2 657 [2 593-2 720]","1 959 [1 909-2 011]"
"France"," 1994","6.99 [6.86-7.13]","7.93 [7.76-8.1]","6.02 [5.88-6.16]","4 940 [4 844-5 035]","2 868 [2 806-2 929]","2 072 [2 024-2 122]"
"France"," 1993","7.55 [7.4-7.71]","8.59 [8.41-8.79]","6.46 [6.31-6.62]","5 444 [5 336-5 558]","3 175 [3 106-3 248]","2 269 [2 216-2 325]"
"France"," 1992","8.1 [7.93-8.28]","9.26 [9.05-9.48]","6.88 [6.72-7.06]","6 002 [5 876-6 137]","3 517 [3 438-3 602]","2 485 [2 425-2 550]"
"France"," 1991","8.59 [8.4-8.79]","9.8 [9.58-10.04]","7.32 [7.14-7.51]","6 448 [6 310-6 596]","3 771 [3 686-3 865]","2 677 [2 611-2 746]"
"France"," 1990","9 [8.81-9.2]","10.27 [10.04-10.52]","7.66 [7.47-7.85]","6 793 [6 649-6 943]","3 975 [3 884-4 070]","2 818 [2 750-2 890]"
"France"," 1989","9.32 [9.14-9.5]","10.62 [10.39-10.85]","7.95 [7.76-8.13]","7 070 [6 934-7 212]","4 128 [4 041-4 218]","2 942 [2 875-3 011]"
"France"," 1988","9.57 [9.38-9.76]","10.9 [10.67-11.13]","8.18 [7.99-8.37]","7 284 [7 140-7 426]","4 249 [4 158-4 339]","3 035 [2 965-3 105]"
"France"," 1987","9.81 [9.62-10]","11.16 [10.93-11.4]","8.39 [8.2-8.58]","7 503 [7 355-7 647]","4 374 [4 282-4 467]","3 129 [3 056-3 200]"
"France"," 1986","10.06 [9.86-10.26]","11.39 [11.14-11.63]","8.66 [8.47-8.86]","7 707 [7 556-7 857]","4 473 [4 377-4 570]","3 234 [3 161-3 309]"
"France"," 1985","10.35 [10.14-10.56]","11.7 [11.45-11.96]","8.94 [8.73-9.14]","7 880 [7 718-8 037]","4 565 [4 467-4 664]","3 315 [3 238-3 391]"
"France"," 1984","10.7 [10.49-10.91]","12.07 [11.82-12.33]","9.26 [9.05-9.47]","8 095 [7 938-8 251]","4 680 [4 582-4 779]","3 415 [3 338-3 491]"
"France"," 1983","11.09 [10.87-11.31]","12.52 [12.26-12.8]","9.58 [9.37-9.8]","8 543 [8 373-8 711]","4 946 [4 842-5 055]","3 597 [3 515-3 677]"
"France"," 1982","11.5 [11.27-11.72]","13.01 [12.73-13.29]","9.91 [9.68-10.13]","9 093 [8 912-9 273]","5 279 [5 168-5 392]","3 814 [3 728-3 899]"
"France"," 1981","11.92 [11.68-12.15]","13.55 [13.26-13.84]","10.2 [9.97-10.44]","9 418 [9 229-9 602]","5 493 [5 377-5 610]","3 925 [3 837-4 015]"
"France"," 1980","12.36 [12.11-12.61]","14.04 [13.74-14.34]","10.6 [10.36-10.84]","9 525 [9 334-9 717]","5 550 [5 430-5 670]","3 975 [3 887-4 067]"
"France"," 1979","12.84 [12.59-13.09]","14.52 [14.23-14.83]","11.06 [10.82-11.31]","9 600 [9 417-9 791]","5 572 [5 459-5 691]","4 028 [3 941-4 118]"
"France"," 1978","13.35 [13.09-13.62]","15.1 [14.79-15.43]","11.5 [11.25-11.76]","9 954 [9 761-10 157]","5 777 [5 659-5 905]","4 177 [4 087-4 272]"
"France"," 1977","13.9 [13.63-14.17]","15.74 [15.42-16.07]","11.97 [11.71-12.24]","10 366 [10 167-10 568]","6 018 [5 896-6 145]","4 348 [4 254-4 446]"
"France"," 1976","14.46 [14.18-14.75]","16.34 [16-16.69]","12.49 [12.22-12.77]","10 894 [10 685-11 115]","6 308 [6 179-6 447]","4 586 [4 487-4 691]"
"France"," 1975","14.97 [14.68-15.28]","16.85 [16.5-17.22]","13 [12.71-13.29]","11 834 [11 603-12 074]","6 830 [6 689-6 981]","5 004 [4 896-5 119]"
"France"," 1974","15.43 [15.13-15.72]","17.37 [17.02-17.72]","13.39 [13.1-13.68]","12 858 [12 611-13 103]","7 426 [7 279-7 581]","5 432 [5 316-5 550]"
"France"," 1973","15.93 [15.58-16.26]","17.86 [17.46-18.25]","13.9 [13.56-14.21]","13 767 [13 461-14 046]","7 922 [7 742-8 095]","5 845 [5 703-5 978]"
"France"," 1972","16.59 [16.24-16.92]","18.61 [18.2-19]","14.46 [14.13-14.78]","14 529 [14 223-14 819]","8 361 [8 177-8 536]","6 168 [6 028-6 306]"
"France"," 1971","17.39 [17.05-17.72]","19.5 [19.1-19.89]","15.17 [14.85-15.5]","14 989 [14 695-15 274]","8 620 [8 441-8 795]","6 369 [6 234-6 509]"
"France"," 1970","18.24 [17.88-18.61]","20.47 [20.04-20.91]","15.9 [15.56-16.27]","15 381 [15 075-15 693]","8 844 [8 659-9 036]","6 537 [6 395-6 687]"
"France"," 1969","19.07 [18.71-19.46]","21.38 [20.95-21.83]","16.65 [16.3-17.03]","15 911 [15 610-16 235]","9 131 [8 947-9 323]","6 780 [6 639-6 932]"
"France"," 1968","19.88 [19.49-20.28]","22.22 [21.77-22.71]","17.41 [17.03-17.8]","16 516 [16 199-16 850]","9 453 [9 259-9 658]","7 063 [6 910-7 223]"
"France"," 1967","20.64 [20.25-21.04]","23.16 [22.7-23.65]","17.99 [17.61-18.37]","17 287 [16 963-17 621]","9 931 [9 731-10 138]","7 356 [7 200-7 513]"
"France"," 1966","21.42 [21-21.84]","24.1 [23.59-24.6]","18.61 [18.21-19.01]","18 080 [17 718-18 427]","10 413 [10 190-10 626]","7 667 [7 502-7 831]"
"France"," 1965","22.31 [21.86-22.76]","25.03 [24.5-25.55]","19.46 [19.03-19.89]","18 885 [18 505-19 265]","10 843 [10 615-11 071]","8 042 [7 865-8 220]"
"France"," 1964","23.35 [22.91-23.81]","26.2 [25.67-26.74]","20.37 [19.95-20.8]","19 788 [19 416-20 173]","11 354 [11 126-11 586]","8 434 [8 259-8 612]"
"France"," 1963","24.51 [24.03-25]","27.51 [26.95-28.09]","21.35 [20.9-21.83]","20 411 [20 016-20 823]","11 716 [11 475-11 961]","8 695 [8 510-8 886]"
"France"," 1962","25.69 [25.21-26.21]","28.91 [28.33-29.51]","22.32 [21.86-22.8]","21 151 [20 753-21 579]","12 172 [11 926-12 422]","8 979 [8 792-9 172]"
"France"," 1961","26.97 [26.46-27.5]","30.21 [29.6-30.84]","23.57 [23.08-24.08]","22 127 [21 705-22 565]","12 678 [12 421-12 942]","9 449 [9 249-9 652]"
"France"," 1960","28.48 [27.89-29.05]","31.93 [31.25-32.61]","24.85 [24.31-25.39]","23 270 [22 792-23 736]","13 350 [13 061-13 630]","9 920 [9 700-10 134]"
"France"," 1959","30.31 [29.72-30.89]","33.94 [33.25-34.62]","26.49 [25.93-27.05]","24 719 [24 235-25 186]","14 158 [13 867-14 435]","10 561 [10 333-10 777]"
"France"," 1958","32.44 [31.81-33.06]","36.16 [35.43-36.89]","28.52 [27.92-29.12]","26 354 [25 843-26 863]","15 027 [14 717-15 325]","11 327 [11 087-11 563]"
"France"," 1957","34.81 [34.16-35.49]","38.82 [38.06-39.61]","30.6 [29.98-31.24]","28 299 [27 772-28 848]","16 149 [15 832-16 475]","12 150 [11 902-12 401]"
"France"," 1956","37.4 [36.68-38.14]","41.79 [40.95-42.64]","32.8 [32.12-33.49]","30 338 [29 756-30 935]","17 349 [16 999-17 701]","12 989 [12 721-13 266]"
"France"," 1955","40.18 [39.37-41]","44.72 [43.79-45.68]","35.42 [34.65-36.18]","32 657 [32 003-33 323]","18 606 [18 222-19 009]","14 051 [13 749-14 353]"
"France"," 1954","43.12 [42.28-43.98]","48.08 [47.1-49.06]","37.91 [37.11-38.73]","","",""
"France"," 1953","46.27 [45.33-47.23]","51.7 [50.63-52.79]","40.57 [39.69-41.46]","","",""
"France"," 1952","49.68 [48.72-50.7]","55.16 [54.03-56.32]","43.93 [43.04-44.87]","","",""
"France"," 1951","53.33 [52.17-54.53]","59.33 [57.99-60.69]","47.04 [45.96-48.13]","","",""
"France"," 1950","57.17 [55.3-59.04]","63.57 [61.47-65.71]","50.44 [48.75-52.14]","","",""
"France"," 1949","61.14 [57.77-64.49]","","","","",""
"Georgia"," 2021","9.48 [8.5-10.59]","10.5 [9.3-11.82]","8.4 [7.43-9.5]","474 [425-530]","271 [240-305]","203 [180-230]"
"Georgia"," 2020","9.58 [8.81-10.42]","10.62 [9.63-11.68]","8.5 [7.68-9.39]","483 [444-525]","276 [251-304]","207 [187-229]"
"Georgia"," 2019","9.7 [9.05-10.41]","10.78 [9.91-11.7]","8.57 [7.84-9.37]","514 [479-552]","294 [271-320]","220 [201-240]"
"Georgia"," 2018","9.84 [9.22-10.52]","10.94 [10.1-11.83]","8.68 [7.99-9.45]","546 [511-583]","313 [290-339]","233 [214-253]"
"Georgia"," 2017","10 [9.38-10.69]","11.12 [10.28-12.01]","8.84 [8.12-9.61]","573 [537-612]","329 [304-356]","244 [224-266]"
"Georgia"," 2016","10.22 [9.56-10.89]","11.37 [10.49-12.25]","9.01 [8.26-9.79]","601 [562-640]","345 [319-373]","256 [234-278]"
"Georgia"," 2015","10.5 [9.8-11.19]","11.67 [10.78-12.6]","9.25 [8.48-10.07]","617 [576-657]","355 [328-384]","262 [240-285]"
"Georgia"," 2014","10.88 [10.17-11.6]","12.11 [11.18-13.09]","9.57 [8.78-10.42]","628 [587-670]","362 [335-392]","266 [244-290]"
"Georgia"," 2013","11.4 [10.66-12.19]","12.7 [11.72-13.75]","10.02 [9.21-10.92]","649 [607-694]","375 [347-406]","274 [252-299]"
"Georgia"," 2012","12.1 [11.31-12.94]","13.5 [12.47-14.62]","10.61 [9.75-11.57]","686 [642-734]","397 [368-431]","289 [266-315]"
"Georgia"," 2011","13.01 [12.19-13.9]","14.53 [13.42-15.73]","11.4 [10.46-12.4]","744 [697-795]","431 [399-468]","313 [287-340]"
"Georgia"," 2010","14.15 [13.27-15.16]","15.83 [14.65-17.17]","12.37 [11.35-13.47]","807 [756-864]","468 [434-509]","339 [311-369]"
"Georgia"," 2009","15.54 [14.59-16.73]","17.41 [16.15-18.94]","13.59 [12.48-14.85]","856 [804-921]","498 [463-543]","358 [329-392]"
"Georgia"," 2008","17.19 [16.17-18.69]","19.28 [17.9-21.13]","15.02 [13.79-16.54]","900 [846-978]","525 [489-577]","375 [345-414]"
"Georgia"," 2007","19.09 [17.91-21.12]","21.47 [19.85-23.83]","16.68 [15.24-18.61]","961 [902-1 063]","562 [523-627]","399 [366-447]"
"Georgia"," 2006","21.26 [19.76-23.88]","23.9 [21.95-26.94]","18.57 [16.9-21.03]","1 052 [978-1 181]","616 [569-698]","436 [399-496]"
"Georgia"," 2005","23.66 [21.68-26.98]","26.6 [24.16-30.37]","20.65 [18.59-23.71]","1 161 [1 064-1 323]","681 [621-780]","480 [434-553]"
"Georgia"," 2004","26.23 [23.73-30.23]","29.49 [26.42-33.98]","22.86 [20.38-26.45]","1 267 [1 146-1 459]","744 [670-860]","523 [468-607]"
"Georgia"," 2003","28.93 [25.84-33.4]","32.52 [28.78-37.64]","25.21 [22.22-29.35]","1 394 [1 246-1 610]","818 [728-952]","576 [509-672]"
"Georgia"," 2002","31.66 [28.01-36.57]","35.53 [31.2-41.21]","27.62 [24.1-32.21]","1 561 [1 381-1 804]","916 [807-1 066]","645 [565-755]"
"Georgia"," 2001","34.31 [30.22-39.59]","38.49 [33.66-44.56]","29.97 [26.07-34.82]","1 760 [1 549-2 032]","1 032 [905-1 200]","728 [635-849]"
"Georgia"," 2000","36.8 [32.37-42.3]","41.21 [36-47.55]","32.18 [27.99-37.27]","1 983 [1 743-2 282]","1 161 [1 018-1 345]","822 [717-955]"
"Georgia"," 1999","39.07 [34.42-44.63]","43.71 [38.28-50.05]","34.18 [29.78-39.43]","2 227 [1 961-2 546]","1 303 [1 144-1 498]","924 [807-1 070]"
"Georgia"," 1998","41.08 [36.26-46.52]","45.88 [40.32-52.23]","35.99 [31.5-41.22]","2 496 [2 201-2 829]","1 457 [1 283-1 664]","1 039 [911-1 193]"
"Georgia"," 1997","42.73 [37.94-48.1]","47.74 [42.07-53.97]","37.52 [32.92-42.71]","2 765 [2 453-3 116]","1 612 [1 424-1 830]","1 153 [1 015-1 317]"
"Georgia"," 1996","44.1 [39.25-49.43]","49.23 [43.58-55.54]","38.71 [34.14-43.87]","3 042 [2 705-3 413]","1 771 [1 571-2 004]","1 271 [1 122-1 445]"
"Georgia"," 1995","45.21 [40.29-50.61]","50.35 [44.63-56.69]","39.79 [35.16-45.02]","3 332 [2 965-3 734]","1 933 [1 715-2 183]","1 399 [1 238-1 587]"
"Georgia"," 1994","46.07 [41.14-51.44]","51.22 [45.56-57.52]","40.59 [35.94-45.81]","3 648 [3 254-4 077]","2 110 [1 879-2 375]","1 538 [1 362-1 739]"
"Georgia"," 1993","46.69 [41.84-51.99]","51.95 [46.3-58.1]","41.18 [36.51-46.39]","3 991 [3 575-4 447]","2 306 [2 057-2 585]","1 685 [1 496-1 903]"
"Georgia"," 1992","47.16 [42.34-52.43]","52.47 [46.86-58.55]","41.6 [36.99-46.78]","4 351 [3 907-4 839]","2 511 [2 248-2 807]","1 840 [1 639-2 072]"
"Georgia"," 1991","47.54 [42.75-52.79]","52.87 [47.25-58.97]","41.94 [37.29-47.18]","4 658 [4 189-5 171]","2 687 [2 407-3 000]","1 971 [1 756-2 221]"
"Georgia"," 1990","47.89 [42.91-53.27]","53.27 [47.43-59.46]","42.21 [37.41-47.55]","4 803 [4 305-5 342]","2 770 [2 471-3 095]","2 033 [1 805-2 293]"
"Georgia"," 1989","48.2 [43.06-53.78]","53.6 [47.56-60.01]","42.47 [37.54-47.9]","4 843 [4 327-5 402]","2 791 [2 479-3 126]","2 052 [1 817-2 316]"
"Georgia"," 1988","48.53 [43.12-54.35]","53.98 [47.68-60.68]","42.81 [37.66-48.49]","4 919 [4 372-5 507]","2 831 [2 507-3 187]","2 088 [1 840-2 367]"
"Georgia"," 1987","48.96 [43.26-55.15]","54.36 [47.81-61.66]","43.28 [37.86-49.35]","5 074 [4 487-5 712]","2 915 [2 569-3 308]","2 159 [1 893-2 464]"
"Georgia"," 1986","49.61 [43.6-56.28]","55.09 [48.16-62.77]","43.87 [38.16-50.25]","5 230 [4 600-5 925]","3 003 [2 632-3 422]","2 227 [1 941-2 552]"
"Georgia"," 1985","50.56 [44-57.82]","56.08 [48.6-64.42]","44.78 [38.67-51.59]","5 318 [4 633-6 071]","3 049 [2 649-3 501]","2 269 [1 963-2 616]"
"Georgia"," 1984","51.79 [44.74-59.74]","57.38 [49.34-66.61]","45.93 [39.28-53.34]","5 361 [4 638-6 176]","3 069 [2 645-3 560]","2 292 [1 965-2 662]"
"Georgia"," 1983","53.33 [45.46-62.31]","58.97 [50.19-69.14]","47.36 [39.98-55.79]","5 414 [4 621-6 313]","3 093 [2 639-3 621]","2 321 [1 963-2 731]"
"Georgia"," 1982","55.12 [46.3-65.38]","60.85 [51.01-72.55]","49.09 [40.8-58.56]","5 513 [4 640-6 525]","3 143 [2 643-3 742]","2 370 [1 975-2 826]"
"Georgia"," 1981","57.17 [47.08-69.15]","63.04 [51.75-76.43]","50.87 [41.67-62.04]","5 648 [4 659-6 814]","3 218 [2 647-3 887]","2 430 [1 994-2 957]"
"Georgia"," 1980","59.32 [47.65-73.44]","65.28 [52.36-81.11]","53.03 [42.33-66.06]","5 783 [4 656-7 133]","3 284 [2 643-4 069]","2 499 [2 002-3 104]"
"Georgia"," 1979","61.43 [48.11-78.68]","67.51 [52.77-86.81]","55.15 [42.84-70.82]","","",""
"Georgia"," 1978","63.71 [48.34-85.21]","69.96 [53.01-93.77]","57.15 [43.01-76.46]","","",""
"Georgia"," 1977","66.09 [48.17-92.32]","72.44 [52.73-101.18]","59.49 [42.98-83.33]","","",""
"Georgia"," 1976","68.61 [47.76-100.61]","74.99 [52.07-110.34]","61.9 [42.81-91.27]","","",""
"Georgia"," 1975","71.15 [46.91-110.88]","77.75 [51.23-121.42]","64.37 [42.1-100.5]","","",""
"Germany"," 2021","3.57 [3.46-3.67]","3.83 [3.7-3.96]","3.29 [3.17-3.41]","2 723 [2 639-2 805]","1 502 [1 450-1 552]","1 221 [1 178-1 266]"
"Germany"," 2020","3.65 [3.57-3.73]","3.92 [3.82-4.02]","3.36 [3.27-3.46]","2 799 [2 738-2 861]","1 542 [1 503-1 583]","1 257 [1 222-1 291]"
"Germany"," 2019","3.73 [3.66-3.8]","4.01 [3.93-4.11]","3.43 [3.35-3.51]","2 884 [2 832-2 940]","1 592 [1 558-1 629]","1 292 [1 261-1 324]"
"Germany"," 2018","3.8 [3.73-3.88]","4.1 [4.01-4.19]","3.49 [3.41-3.58]","2 949 [2 895-3 006]","1 630 [1 594-1 666]","1 319 [1 289-1 352]"
"Germany"," 2017","3.86 [3.79-3.94]","4.16 [4.07-4.26]","3.55 [3.47-3.64]","2 988 [2 932-3 048]","1 650 [1 614-1 688]","1 338 [1 307-1 372]"
"Germany"," 2016","3.9 [3.83-3.98]","4.2 [4.12-4.3]","3.59 [3.5-3.67]","2 937 [2 885-2 993]","1 622 [1 588-1 659]","1 315 [1 285-1 347]"
"Germany"," 2015","3.93 [3.87-4.01]","4.24 [4.15-4.33]","3.62 [3.53-3.7]","2 844 [2 795-2 896]","1 570 [1 538-1 605]","1 274 [1 244-1 303]"
"Germany"," 2014","3.96 [3.89-4.03]","4.28 [4.19-4.37]","3.63 [3.55-3.71]","2 777 [2 730-2 826]","1 537 [1 506-1 571]","1 240 [1 212-1 268]"
"Germany"," 2013","3.99 [3.92-4.06]","4.32 [4.23-4.42]","3.64 [3.56-3.73]","2 735 [2 687-2 783]","1 519 [1 488-1 552]","1 216 [1 188-1 244]"
"Germany"," 2012","4.04 [3.96-4.11]","4.38 [4.28-4.47]","3.68 [3.59-3.76]","2 733 [2 683-2 782]","1 520 [1 488-1 554]","1 213 [1 184-1 241]"
"Germany"," 2011","4.1 [4.02-4.17]","4.46 [4.36-4.55]","3.72 [3.63-3.8]","2 758 [2 707-2 807]","1 539 [1 506-1 571]","1 219 [1 192-1 248]"
"Germany"," 2010","4.18 [4.1-4.25]","4.56 [4.46-4.65]","3.77 [3.69-3.86]","2 789 [2 737-2 838]","1 561 [1 527-1 593]","1 228 [1 200-1 256]"
"Germany"," 2009","4.27 [4.19-4.34]","4.67 [4.58-4.77]","3.84 [3.75-3.93]","2 850 [2 800-2 900]","1 601 [1 567-1 635]","1 249 [1 221-1 278]"
"Germany"," 2008","4.37 [4.3-4.45]","4.8 [4.7-4.9]","3.93 [3.84-4.02]","2 947 [2 895-3 000]","1 658 [1 624-1 693]","1 289 [1 260-1 318]"
"Germany"," 2007","4.49 [4.41-4.57]","4.92 [4.82-5.03]","4.03 [3.94-4.12]","3 009 [2 956-3 064]","1 695 [1 660-1 732]","1 314 [1 285-1 346]"
"Germany"," 2006","4.61 [4.53-4.69]","5.05 [4.94-5.16]","4.14 [4.05-4.24]","3 098 [3 045-3 155]","1 742 [1 707-1 780]","1 356 [1 326-1 388]"
"Germany"," 2005","4.73 [4.65-4.82]","5.19 [5.08-5.3]","4.25 [4.16-4.35]","3 249 [3 193-3 311]","1 827 [1 791-1 868]","1 422 [1 390-1 455]"
"Germany"," 2004","4.85 [4.77-4.94]","5.31 [5.21-5.43]","4.37 [4.27-4.47]","3 392 [3 333-3 454]","1 906 [1 867-1 947]","1 486 [1 454-1 520]"
"Germany"," 2003","4.97 [4.89-5.06]","5.45 [5.34-5.56]","4.47 [4.37-4.58]","3 528 [3 467-3 591]","1 985 [1 944-2 026]","1 543 [1 510-1 580]"
"Germany"," 2002","5.09 [5-5.18]","5.58 [5.47-5.7]","4.58 [4.48-4.69]","3 696 [3 632-3 763]","2 079 [2 038-2 122]","1 617 [1 582-1 655]"
"Germany"," 2001","5.22 [5.13-5.31]","5.74 [5.63-5.85]","4.67 [4.57-4.77]","3 908 [3 842-3 974]","2 207 [2 164-2 251]","1 701 [1 665-1 738]"
"Germany"," 2000","5.35 [5.26-5.45]","5.9 [5.78-6.02]","4.78 [4.68-4.88]","4 109 [4 038-4 180]","2 325 [2 279-2 373]","1 784 [1 746-1 824]"
"Germany"," 1999","5.51 [5.42-5.61]","6.09 [5.96-6.21]","4.91 [4.81-5.02]","4 284 [4 209-4 357]","2 427 [2 379-2 477]","1 857 [1 816-1 897]"
"Germany"," 1998","5.7 [5.6-5.8]","6.31 [6.18-6.43]","5.06 [4.95-5.17]","4 502 [4 420-4 580]","2 557 [2 505-2 609]","1 945 [1 902-1 987]"
"Germany"," 1997","5.92 [5.81-6.02]","6.56 [6.42-6.69]","5.25 [5.13-5.36]","4 685 [4 600-4 769]","2 666 [2 612-2 722]","2 019 [1 974-2 064]"
"Germany"," 1996","6.17 [6.06-6.28]","6.84 [6.7-6.98]","5.46 [5.34-5.58]","4 790 [4 704-4 874]","2 728 [2 673-2 783]","2 062 [2 017-2 108]"
"Germany"," 1995","6.46 [6.34-6.58]","7.17 [7.02-7.32]","5.71 [5.59-5.84]","4 988 [4 895-5 076]","2 843 [2 785-2 901]","2 145 [2 099-2 192]"
"Germany"," 1994","6.79 [6.67-6.91]","7.56 [7.41-7.71]","5.99 [5.85-6.12]","5 377 [5 278-5 469]","3 072 [3 011-3 135]","2 305 [2 254-2 354]"
"Germany"," 1993","7.17 [7.04-7.29]","7.99 [7.83-8.15]","6.3 [6.17-6.44]","5 835 [5 730-5 936]","3 337 [3 271-3 402]","2 498 [2 445-2 552]"
"Germany"," 1992","7.59 [7.45-7.72]","8.46 [8.3-8.63]","6.66 [6.52-6.81]","6 322 [6 209-6 434]","3 618 [3 547-3 689]","2 704 [2 647-2 762]"
"Germany"," 1991","8.04 [7.9-8.19]","9.03 [8.85-9.21]","7.02 [6.87-7.16]","6 973 [6 852-7 098]","4 015 [3 938-4 097]","2 958 [2 897-3 021]"
"Germany"," 1990","8.53 [8.38-8.69]","9.61 [9.42-9.8]","7.4 [7.24-7.57]","7 577 [7 440-7 718]","4 379 [4 294-4 470]","3 198 [3 130-3 270]"
"Germany"," 1989","9.03 [8.87-9.2]","10.19 [9.99-10.4]","7.81 [7.65-7.98]","7 996 [7 854-8 144]","4 634 [4 544-4 729]","3 362 [3 292-3 437]"
"Germany"," 1988","9.54 [9.37-9.71]","10.79 [10.58-11.01]","8.22 [8.05-8.4]","8 343 [8 195-8 497]","4 851 [4 757-4 950]","3 492 [3 422-3 571]"
"Germany"," 1987","10.05 [9.88-10.23]","11.33 [11.11-11.55]","8.71 [8.53-8.9]","8 583 [8 433-8 739]","4 967 [4 873-5 067]","3 616 [3 544-3 695]"
"Germany"," 1986","10.58 [10.4-10.76]","11.89 [11.66-12.12]","9.21 [9.02-9.4]","8 797 [8 642-8 947]","5 070 [4 973-5 167]","3 727 [3 652-3 804]"
"Germany"," 1985","11.15 [10.95-11.34]","12.48 [12.23-12.72]","9.75 [9.55-9.95]","9 111 [8 945-9 271]","5 232 [5 129-5 334]","3 879 [3 800-3 960]"
"Germany"," 1984","11.77 [11.55-11.97]","13.16 [12.9-13.42]","10.3 [10.08-10.51]","9 639 [9 463-9 808]","5 535 [5 428-5 646]","4 104 [4 019-4 189]"
"Germany"," 1983","12.46 [12.22-12.67]","13.95 [13.67-14.23]","10.88 [10.65-11.1]","10 358 [10 165-10 535]","5 958 [5 841-6 076]","4 400 [4 308-4 490]"
"Germany"," 1982","13.22 [12.96-13.46]","14.82 [14.52-15.11]","11.54 [11.29-11.77]","11 126 [10 911-11 324]","6 404 [6 276-6 532]","4 722 [4 622-4 819]"
"Germany"," 1981","14.07 [13.8-14.33]","15.79 [15.47-16.11]","12.25 [11.99-12.51]","11 831 [11 603-12 048]","6 818 [6 679-6 956]","5 013 [4 908-5 120]"
"Germany"," 1980","15 [14.69-15.29]","16.84 [16.47-17.19]","13.07 [12.77-13.35]","12 378 [12 127-12 618]","7 132 [6 980-7 283]","5 246 [5 129-5 363]"
"Germany"," 1979","16.01 [15.69-16.33]","18.01 [17.62-18.4]","13.91 [13.58-14.23]","12 904 [12 643-13 159]","7 456 [7 292-7 618]","5 448 [5 321-5 576]"
"Germany"," 1978","17.11 [16.78-17.44]","19.27 [18.87-19.68]","14.84 [14.51-15.16]","13 653 [13 389-13 920]","7 904 [7 742-8 075]","5 749 [5 627-5 878]"
"Germany"," 1977","18.29 [17.96-18.65]","20.61 [20.2-21.03]","15.86 [15.53-16.2]","14 521 [14 254-14 805]","8 404 [8 240-8 580]","6 117 [5 993-6 253]"
"Germany"," 1976","19.55 [19.2-19.92]","22.05 [21.63-22.5]","16.92 [16.59-17.28]","15 478 [15 205-15 772]","8 965 [8 797-9 150]","6 513 [6 388-6 653]"
"Germany"," 1975","20.81 [20.42-21.23]","23.49 [23.02-23.99]","18 [17.62-18.39]","16 676 [16 367-17 012]","9 662 [9 475-9 872]","7 014 [6 872-7 170]"
